#Network | Station | Latitude | Longitude | Elevation | Sitename | StartTime | EndTime

#DATACENTER=IRISDMC,http://ds.iris.edu
TX|ODSA|32.12009|-102.549133|943.0|Odessa|2016-12-17T00:00:00|2026-12-31T23:59:59
TX|OZNA|30.921949|-101.127083|770.8|Ozona|2017-02-08T00:00:00|2026-12-31T23:59:59
TX|PB01|30.94367|-103.78112|1010.0|Permian Basin 1|2017-09-13T00:00:00|2599-12-31T23:59:59
TX|PB03|31.083839|-103.513947|817.0|Saragosa|2017-11-11T00:00:00|2599-12-31T23:59:59
TX|PB04|31.186979|-103.269348|812.0|Verhalen|2019-02-12T00:00:00|2599-12-31T23:59:59
TX|PB05|30.91987|-103.324783|957.0|Hovey Rd|2017-11-10T00:00:00|2599-12-31T23:59:59
TX|PB06|31.6472|-103.218246|831.0|Permian Basin 6|2017-10-11T00:00:00|2599-12-31T23:59:59
TX|PB07|31.57935|-103.66793|856.0|Mentone|2017-10-11T00:00:00|2599-12-31T23:59:59
TX|PB08|30.891741|-102.907356|926.0|Permian Basin 08|2017-05-25T00:00:00|2599-12-31T23:59:59
TX|PB09|31.774145|-104.301444|1139.0|Culberson County|2019-05-22T00:00:00|2599-12-31T23:59:59
TX|PB10|31.283607|-103.754585|858.0|Southeast of Toyah|2018-10-17T00:00:00|2599-12-31T23:59:59
TX|PB11|31.93553|-104.034119|915.0|China Draw|2018-05-03T00:00:00|2599-12-31T23:59:59
TX|PB12|31.21324|-103.957703|961.6|Southwest of Toyah|2018-11-13T00:00:00|2599-12-31T23:59:59
TX|PB13|31.554213|-103.845879|956.1|Reeves - Culberson Border|2019-05-25T00:00:00|2599-12-31T23:59:59
TX|PB14|31.12932|-103.1511|807.0|Weatherby Road|2019-08-22T04:00:00|2599-12-31T23:59:59
TX|PB16|31.124966|-103.251984|848.0|Coyonosa|2019-02-13T00:00:00|2599-12-31T23:59:59
TX|PB17|30.99675|-103.15182|734.0|Fort Stockton|2020-02-20T20:00:00|2599-12-31T23:59:59
TX|PB18|31.20084|-103.1996|825.0|Southwest of Coyonosa|2019-06-28T01:00:00|2599-12-31T23:59:59
TX|PB19|31.303087|-103.099701|782.4|West of Imperial|2019-05-24T00:00:00|2599-12-31T23:59:59
TX|PB21|31.341918|-103.06216|753.0|Reeves Ward Border|2019-09-11T20:00:00|2599-12-31T23:59:59
TX|PB28|31.66864|-104.50077|1204.0|Culberson South|2020-03-05T22:00:00|2599-12-31T23:59:59
TX|PB29|31.75299|-104.514453|1242.0|Culberson North|2020-03-06T00:00:00|2599-12-31T23:59:59
TX|PB30|31.2804|-103.3227|829.0|Pecos City Water South|2020-03-04T06:30:00|2599-12-31T23:59:59
TX|PB32|31.10306|-103.37278|861.0|CR 111|2020-06-22T23:00:00|2599-12-31T23:59:59
TX|PB33|31.534929|-104.054045|1006.0|CR 111|2020-07-07T18:00:00|2599-12-31T23:59:59
TX|PECS|31.370449|-103.866966|914.0|Pecos|2017-02-01T00:00:00|2599-12-31T23:59:59
TX|PH02|35.390862|-101.947433|1094.0|Texas Public Hunt System CROSS BAR MGMT. AREA|2018-10-25T00:00:00|2599-12-31T23:59:59
TX|PH03|35.357372|-101.551361|1061.0|Pantex|2018-10-25T00:00:00|2599-12-31T23:59:59
TX|PLPT|32.812759|-98.315781|336.0|Palo Pinto|2017-08-08T00:00:00|2599-12-31T23:59:59
TX|POST|33.0662|-101.501053|795.0|Post|2016-12-16T00:00:00|2026-12-31T23:59:59
TX|RTBA|36.43795|-102.737427|1284.0|Rita Blanca|2017-08-10T00:00:00|2599-12-31T23:59:59
TX|SAND|29.95471|-102.123306|688.8|Sanderson|2017-02-08T00:00:00|2026-12-31T23:59:59
TX|SGCY|31.91436|-101.126389|776.0|Sterling City|2017-02-08T00:00:00|2026-12-31T23:59:59
TX|SMWD|35.104549|-100.242477|704.0|Samnorwood|2017-08-08T00:00:00|2599-12-31T23:59:59
TX|SN02|32.864521|-100.911057|748.0|Snyder 2|2018-02-14T00:00:00|2026-12-31T23:59:59
TX|SN03|32.92429|-100.941177|744.0|Snyder 3|2018-02-14T00:00:00|2026-12-31T00:00:00
TX|SN07|33.090919|-100.891724|620.0|Snyder 07|2018-02-14T00:00:00|2599-12-31T23:59:59
TX|SN09|32.67297|-100.73941|663.0|Hermleigh|2019-10-01T16:45:00|2599-12-31T23:59:59
TX|SN10|33.049179|-100.723877|658.0|Rotan|2019-03-21T00:00:00|2599-12-31T23:59:59
TX|SNAG|31.518181|-94.178772|84.0|San Augustine|2017-08-04T00:00:00|2599-12-31T23:59:59
TX|TREL|32.730389|-96.089333|174.0|Terrell|2017-08-06T00:00:00|2599-12-31T23:59:59
TX|VHRN|30.7866|-104.985153|1342.0|Van Horn|2017-02-01T00:00:00|2026-12-31T23:59:59
TX|WTFS|33.76622|-98.464546|277.0|Witchita Falls|2016-12-16T00:00:00|2026-12-31T23:59:59
TZ|OLDO|-2.7087|35.9055|1138.0|Ol Doinyo Lengai, Tanzania; colocated with TZVOLCANO|2018-01-01T00:00:00|2022-12-31T23:59:59
UO|ALSE|44.381816|-123.590422|95.0|Alsea, OR, USA|2019-04-19T00:00:00|2599-12-31T23:59:59
UO|BEER|44.10774|-123.84725|117.0|BEER|2016-10-01T00:00:00|2599-12-31T23:59:59
UO|BUCK|44.19731|-122.98619|964.0|Buck Mountain, OR, USA|2010-07-29T00:00:00|2599-12-31T23:59:59
UO|CAVE|42.12087|-123.57071|440.0|Cave Junction, OR, USA|2016-04-30T00:00:00|2599-12-31T23:59:59
UO|DBO|43.118721|-123.244423|957.0|Dodson Butte, OR, USA|1994-02-01T00:00:00|2599-12-31T23:59:59
UO|DFAZ|43.240601|-122.109299|1948.0|Toketee, OR, USA|2016-10-01T00:00:00|2599-12-31T23:59:59
UO|DING|42.86189|-124.05399|100.0|Powers, OR, USA|2019-01-16T00:00:00|2599-12-31T23:59:59
UO|DRAN|43.69716|-123.34871|140.6|DRAN|2016-10-01T00:00:00|2599-12-31T23:59:59
UO|FHAC|44.33858|-121.33952|811.0|Terrebonne, OR, USA|2016-10-01T00:00:00|2599-12-31T23:59:59
UO|GROV|45.537666|-123.157477|99.02|Forest Grove, OR, USA|2020-02-13T00:00:00|2599-12-31T23:59:59
UO|HBUG|42.64079|-124.37943|387.67|Ophir, OR, USA|2020-07-08T21:25:00|2599-12-31T23:59:59
UO|IRYS|43.885589|-123.256973|330.82|Eugene, OR, USA|2020-03-12T00:00:00|2599-12-31T23:59:59
UO|JAZZ|43.034014|-118.934484|1585.0|Frenchglen, OR, USA|2020-08-04T00:00:00|2599-12-31T23:59:59
UO|JESE|45.242199|-121.316704|592.0|Wamic, OR, USA|2016-10-01T00:00:00|2599-12-31T23:59:59
UO|KEB|42.872211|-124.334251|846.0|Edson Butte, OR, USA|2020-05-27T00:00:00|2599-12-31T23:59:59
UO|KUHN|45.78521|-122.89579|90.8|Scappoose, OR, USA|2020-09-22T00:00:00|2599-12-31T23:59:59
UO|LAIR|43.161499|-123.931396|127.8|Myrtle Point, OR, USA|2016-10-01T00:00:00|2599-12-31T23:59:59
UO|LOKI|45.06207|-123.10753|159.35|Salem, OR, USA|2020-02-21T00:00:00|2599-12-31T23:59:59
UO|MARQ|45.065917|-122.668535|159.0|Marquam, OR, USA|2018-08-04T00:00:00|2599-12-31T23:59:59
UO|MINN|45.211498|-123.264099|222.0|McMinnville, OR, USA|2016-10-01T00:00:00|2599-12-31T23:59:59
UO|MONKS|45.9942|-123.003617|380.0|Deer Island, OR, USA|2020-02-12T00:00:00|2599-12-31T23:59:59
UO|NATH|43.7941|-122.41135|729.0|Oakridge, OR, USA|2016-10-01T00:00:00|2599-12-31T23:59:59
UO|NBFR|45.72615|-123.85323|12.48|Nehalem, OR, USA|2020-03-14T00:00:00|2599-12-31T23:59:59
UO|OTLW|44.296736|-121.574443|983.0|Sisters, OR, USA|2019-07-03T00:00:00|2599-12-31T23:59:59
UO|PERY|45.04092|-123.26019|54.2|Amity, OR, USA|2020-02-13T00:00:00|2599-12-31T23:59:59
UO|PF27|45.544686|-122.760016|332.0|Portland, OR, USA|2019-11-01T00:00:00|2599-12-31T23:59:59
UO|PINE|43.79211|-120.94066|1914.0|Pine Mountain, OR, USA|2010-09-27T00:00:00|2599-12-31T23:59:59
UO|RAIN|46.08286|-123.01082|236.5|Rainier, OR, USA|2016-10-01T00:00:00|2599-12-31T23:59:59
UO|ROGE|42.695499|-123.665398|989.0|Galice, OR, USA|2016-10-01T00:00:00|2599-12-31T23:59:59
UO|RSBO|44.043361|-122.267036|1235.0|Finn Rock, OR, USA|2015-10-15T00:00:00|2599-12-31T23:59:59
UO|SALT|42.49337|-122.58841|1179.42|Butte Falls, OR, USA|2020-02-12T00:00:00|2599-12-31T23:59:59
UO|SISQ|42.275352|-123.632322|395.0|Selma, OR, USA|2019-01-30T00:00:00|2599-12-31T23:59:59
UO|TOOM|43.284901|-121.234703|1541.0|Fort Rock, OR, USA|2016-10-01T00:00:00|2599-12-31T23:59:59
UO|VERN|45.853099|-123.247519|198.0|Vernonia, OR, USA|2018-06-27T00:00:00|2599-12-31T23:59:59
UO|VINO|43.42848|-123.42155|318.64|Umpqua, OR, USA|2020-07-11T21:00:00|2599-12-31T23:59:59
UO|VITI|44.28157|-123.318081|257.75|Monroe, OR, USA|2020-03-04T00:00:00|2599-12-31T23:59:59
UO|WIKI|46.10589|-123.58526|816.6|Knappa, OR, USA|2019-10-24T00:00:00|2599-12-31T23:59:59
UO|WLOO|44.52342|-122.73769|284.0|Lebanon, OR, USA|2016-10-01T00:00:00|2599-12-31T23:59:59
UO|WOOD|42.217899|-122.304604|1437.0|Lake of the Woods, OR, USA|2016-10-01T00:00:00|2599-12-31T23:59:59
UO|WYLD|43.144475|-123.429208|274.0|Winston, OR, USA|2019-05-17T00:00:00|2599-12-31T23:59:59
UU|BGU|40.92083|-113.02983|1640.0|Big Grassy Mountain, UT, USA|2001-10-24T00:00:00|2599-12-31T23:59:59
UU|BRPU|39.473|-110.74|1687.0|Butcher Ranch, Price, UT, USA old TA-P17A|2009-09-22T00:00:00|2599-12-31T23:59:59
UU|BRWY|41.622|-109.5031|2098.0|Blue Rim, WY, USA|2017-11-09T00:00:00|2599-12-31T23:59:59
UU|BSUT|40.5365|-110.7612|3211.0|Blindstream Canyon, Hanna, UT, USA|2012-09-19T00:00:00|2599-12-31T23:59:59
UU|CCUT|37.550598|-113.362701|2127.0|Cedar City, UT, USA|2006-01-09T00:00:00|2599-12-31T23:59:59
UU|CTU|40.6925|-111.75034|1731.0|Camp Tracy, UT, USA|1997-08-27T00:00:00|2599-12-31T23:59:59
UU|CVRU|38.9176|-111.1716|1912.0|Castle Valley Ranch, Emery, UT, USA old TA-Q16A|2009-11-27T00:00:00|2599-12-31T23:59:59
UU|ECUT|39.171697|-112.133201|2136.0|Ebbs Canyon, Scipio, UT, USA|2018-07-19T00:00:00|2599-12-31T23:59:59
UU|FMC|41.40812|-109.77794|1903.0|FMC Mine, Green River, WY, USA|2014-03-10T00:00:00|2599-12-31T23:59:59
UU|FOR1|38.3689|-113.0938|1642.0|Milford Southwest, UT, USA|2016-11-10T00:00:00|2599-12-31T23:59:59
UU|FOR4|38.4986|-112.8965|1657.0|Blundell West, UT, USA|2016-11-09T00:00:00|2599-12-31T23:59:59
UU|FORU|38.4588|-112.8614|1840.0|South Mineral Mountains, UT, USA|2015-12-03T00:00:00|2599-12-31T23:59:59
UU|FSB1|38.484942|-112.89136|1697.0|FORGE surface borehole 1, UT, USA|2020-10-13T00:00:00|2599-12-31T23:59:59
UU|FSB2|38.507381|-112.916377|1587.0|FORGE surface borehole 2, UT, USA|2020-10-14T00:00:00|2599-12-31T23:59:59
UU|FSB3|38.513377|-112.880675|1701.0|FORGE surface borehole 3, UT, USA|2020-10-12T00:00:00|2599-12-31T23:59:59
UU|GAWY|41.740431|-109.852103|2011.0|Genesis Alkali Granger, WY, USA|2018-08-16T00:00:00|2599-12-31T23:59:59
UU|HMU|37.938|-110.7418|2430.0|Henry Mountain, UT, USA|2005-11-18T00:00:00|2599-12-31T23:59:59
UU|KNB|37.0166|-112.822|1715.0|Kanab, UT, USA|2009-01-28T00:00:00|2599-12-31T23:59:59
UU|LCMT|37.0118|-113.2439|1411.0|Little Creek Mountain, UT, USA|2009-05-14T00:00:00|2599-12-31T23:59:59
UU|LIUT|39.4241|-110.3251|2178.0|Lila Canyon, UT, USA|2015-07-17T00:00:00|2599-12-31T23:59:59
UU|MPU|40.0155|-111.63333|1909.0|Maple Canyon, UT, USA|1998-09-01T00:00:00|2599-12-31T23:59:59
UU|NLU|39.95483|-112.075|2036.0|North Lily, UT, USA|1981-08-01T00:00:00|2599-12-31T23:59:59
UU|NOQ|40.6525|-112.12033|1622.0|North Oquirrh Mountains, UT, USA|1992-06-09T00:00:00|2599-12-31T23:59:59
UU|PNSU|39.6279|-110.2457|2743.0|Preston Nutter Ranch, Sunnyside, UT, USA old TA-P18A|2010-03-25T00:00:00|2599-12-31T23:59:59
UU|RDMU|40.5708|-109.5695|2087.0|Red Mountain, UT, USA|2009-12-02T00:00:00|2599-12-31T23:59:59
UU|SPU|41.30867|-112.44917|2086.0|South Promontory Point, UT, USA|2001-11-14T00:00:00|2599-12-31T23:59:59
UU|SRU|39.11083|-110.52383|1804.0|San Rafael Swell, UT, USA|1990-11-20T00:00:00|2599-12-31T23:59:59
UU|SVWY|41.450253|-109.864683|1950.0|Solvay Mine, WY, USA|2018-05-08T00:00:00|2599-12-31T23:59:59
UU|SZCU|37.5954|-113.0875|2026.0|Shurtz Canyon, UT, USA|2009-10-22T00:00:00|2599-12-31T23:59:59
UU|TCRU|38.6095|-112.4472|2293.0|Three Creek Reservoir, UT, USA|2009-11-17T00:00:00|2599-12-31T23:59:59
UU|TCU|41.11733|-111.40784|2269.0|Toone Canyon, UT, USA|2001-10-26T00:00:00|2599-12-31T23:59:59
UU|TMU|39.2965|-111.20817|2731.0|Trail Mountain (BB), UT, USA|2000-12-01T00:00:00|2599-12-31T23:59:59
UU|VRUT|37.4618|-113.8569|1874.0|Veyo Road, Veyo, UT, USA|2012-10-19T00:00:00|2599-12-31T23:59:59
UU|ZNPU|37.3561|-113.1254|1953.0|Zion National Park, UT, USA|2009-10-22T00:00:00|2599-12-31T23:59:59
UW|BABR|44.62132|-123.78924|438.7|Baber Butte, OR, USA|2018-06-13T00:00:00|2599-12-31T23:59:59
UW|BBO|42.88815|-122.6797|1623.0|Butler Butte, OR, USA|1992-06-09T00:00:00|2599-12-31T23:59:59
UW|BERY|48.2641|-122.096|149.6|Pilchuck Tree Farm, Arlington, WA, USA|2018-06-19T00:00:00|2599-12-31T23:59:59
UW|BLOW|44.6837|-122.1862|657.3|BLOW, Detroit Lake, OR, USA|2008-12-03T00:00:00|2599-12-31T23:59:59
UW|BRAN|45.9734|-117.2277|1153.8|Beach Ranch, Enterprise, OR, USA|2009-01-08T00:00:00|2599-12-31T23:59:59
UW|BRO|44.267397|-122.452037|1361.0|Big Rock Lookout, OR, USA|2001-05-16T00:00:00|2599-12-31T23:59:59
UW|CBS|47.80469|-120.04285|1067.0|Chelan Butte South, WA, USA ISC code: CBSW|1987-12-07T00:00:00|2599-12-31T23:59:59
UW|CCRK|46.558498|-119.854797|561.0|Sunnyside, WA, USA|2012-01-19T00:00:00|2599-12-31T23:59:59
UW|CINE|46.5566|-122.5673|203.4|Cinebar, WA, USA|2019-05-06T00:00:00|2599-12-31T23:59:59
UW|CORE|46.9257|-123.9136|46.0|Aberdeen, WA, USA|2015-08-04T00:00:00|2599-12-31T23:59:59
UW|DDRF|46.4911|-119.059502|233.0|Dider Farm, Eltopia, WA, USA|2012-01-19T01:00:00|2599-12-31T23:59:59
UW|DONK|48.42384|-122.15673|892.8|DONK, Steam Donkey, Weyerhauser Land|2019-08-29T00:00:00|2599-12-31T23:59:59
UW|DOSE|47.7172|-122.9718|53.3|Dosewallips, Brinnon, WA, USA|2010-07-21T00:00:00|2599-12-31T23:59:59
UW|EPH2|47.37066|-119.61169|690.0|Ephrata, WA, USA|2012-09-09T00:00:00|2599-12-31T23:59:59
UW|FISH|45.930599|-123.559097|324.6|Seaside, OR, USA|2008-11-10T00:00:00|2599-12-31T23:59:59
UW|FISH2|45.92751|-123.49937|146.3|Jewell, OR, USA|2020-02-13T00:00:00|2599-12-31T23:59:59
UW|FORK|47.9475|-124.5662|44.9|Forks, WA, USA|2009-11-18T00:00:00|2599-12-31T23:59:59
UW|GBB|46.608688|-119.628983|185.0|GBB, Hanford, WA, USA|2011-04-25T00:00:00|2599-12-31T23:59:59
UW|GNW|47.56413|-122.82498|220.0|Green Mountain, WA, USA|1995-03-01T00:00:00|2599-12-31T23:59:59
UW|H2O|46.39555|-119.42411|175.0|H2O, Hanford, WA, USA|2011-04-25T00:00:00|2599-12-31T23:59:59
UW|HILL|48.38806|-122.44702|38.1|La Conner, WA, USA|2020-04-12T00:00:00|2599-12-31T23:59:59
UW|HOOD|45.322262|-121.650932|1512.0|Mt Hood Meadows, OR CREST BB SMO|2002-11-05T00:00:00|2599-12-31T23:59:59
UW|HOPR|47.9229|-120.8943|596.8|Tall Timber Ranch, Leavenworth, WA, USA|2019-06-29T00:00:00|2599-12-31T23:59:59
UW|IZEE|44.082001|-119.504204|1293.0|Izee, OR, USA|2009-01-08T00:00:00|2599-12-31T23:59:59
UW|JEDS|43.75157|-124.04905|159.5|Smith River, Reedsport, OR, USA|2011-08-09T00:00:00|2599-12-31T23:59:59
UW|KENT|45.235699|-120.635101|780.0|Carlson Farm, Grass Valley, OR, USA|2009-01-08T00:00:00|2599-12-31T23:59:59
UW|KREP|45.8852|-121.4597|472.0|White Salmon, WA, USA|2017-08-31T00:00:00|2599-12-31T23:59:59
UW|LBRT|47.38237|-117.32492|752.8|Spangle, WA, USA|2020-09-28T00:00:00|2599-12-31T23:59:59
UW|LCCR|45.2059|-122.4784|271.0|Clarks, OR, USA|2005-11-09T00:00:00|2599-12-31T23:59:59
UW|LIGO|46.461704|-119.417683|157.0|Laser Interferometer Gravitational-Wave Observatory|2018-05-02T00:00:00|2599-12-31T23:59:59
UW|LNO|45.87176|-118.28707|771.0|Lincton Mt., Oregon previous ISC code: LNOR|1986-08-27T00:00:00|2599-12-31T23:59:59
UW|LON|46.750599|-121.809601|853.0|Longmire CREST broad-band|1964-03-30T00:00:00|2599-12-31T23:59:59
UW|LRIV|48.0575|-123.504|293.8|Port Angeles, WA, USA|2009-08-27T00:00:00|2599-12-31T23:59:59
UW|LTY|47.25451|-120.66636|807.0|Liberty Mine, WA, USA|1993-04-15T00:00:00|2599-12-31T23:59:59
UW|LUMI|48.7201|-122.7063|19.4|Lummi Island, WA|2018-04-19T00:00:00|2599-12-31T23:59:59
UW|MANO|46.951105|-120.724695|1200.0|Manastash Observatory, WA, USA|2017-09-28T00:00:00|2599-12-31T23:59:59
UW|MDW|46.613022|-119.762154|330.0|Midway|1973-01-01T00:00:00|2599-12-31T23:59:59
UW|MOX|46.577179|-120.299339|501.0|Moxee City, WA, USA (was ISC code MXC)|1984-10-01T00:00:00|2599-12-31T23:59:59
UW|NATEM|48.10587|-122.81852|64.0|Natembea Northwest Farm, Port Townsend, WA, USA|2021-01-15T00:00:00|2599-12-31T23:59:59
UW|NIKE|46.391898|-119.532728|368.7|NIKE Missile Silo, Hanford Reservation, WA, USA|2017-03-15T00:00:00|2599-12-31T23:59:59
UW|OLQN|47.51325|-123.81252|86.3|Olympic Peninsula Lake Quinault WA|2019-06-05T00:00:00|2599-12-31T23:59:59
UW|OMAK|48.3584|-119.3332|687.1|Omak, WA, USA|2008-11-10T00:00:00|2599-12-31T23:59:59
UW|OSQM|48.04322|-123.13139|234.9|Golbeck Ranch, Sequim, WA|2021-03-05T00:00:00|2599-12-31T23:59:59
UW|OT3|46.668861|-119.234131|322.0|New Othello (replaces OT2 8/26/94)|1994-08-25T00:00:00|2599-12-31T23:59:59
UW|OTR|48.08632|-124.34518|541.6|Olympic Penninsula - Tyee Ridge, WA, USA|1984-06-01T00:00:00|2599-12-31T23:59:59
UW|PHIN|45.8951|-119.927803|227.0|Phinny Hill Vineyards, Prosser, WA, USA|2012-01-19T00:00:00|2599-12-31T23:59:59
UW|PRIN|48.21172|-122.63085|63.2|Pacific Rim Institute, Coupeville, WA, USA|2020-04-10T00:00:00|2599-12-31T23:59:59
UW|PRO|46.212521|-119.686813|553.0|Prosser, WA, USA (was ISC code PRW)|1971-10-20T00:00:00|2599-12-31T23:59:59
UW|RADR|46.42181|-123.79897|591.4|Radar Ridge, Naselle, WA|2011-01-20T00:00:00|2599-12-31T23:59:59
UW|RATT|47.42546|-121.80254|442.4|Rattlesnake Lake, King County, WA|2010-03-19T00:00:00|2599-12-31T23:59:59
UW|RCM|46.83564|-121.732979|3085.0|Mt. Rainier, Camp Muir|1993-09-09T00:00:00|2599-12-31T23:59:59
UW|RPW2|48.44488|-121.52654|694.0|RPW2, Rockport WA|2019-10-11T00:00:00|2599-12-31T23:59:59
UW|RVSD|47.96477|-117.3568|610.8|Chattaroy, WA, USA|2021-02-09T00:00:00|2599-12-31T23:59:59
UW|SALO|47.95145|-122.3731|146.9|Clinton, WA, USA|2020-04-12T00:00:00|2599-12-31T23:59:59
UW|SAW|47.70153|-119.40165|701.0|St. Andrews, WA, USA|1970-07-01T00:00:00|2599-12-31T23:59:59
UW|SEAS2|46.035647|-123.8957|59.3|Gearhart, OR, USA|2020-02-12T00:00:00|2599-12-31T23:59:59
UW|SHUK|48.85284|-121.67695|1516.0|Shuksan (Mt. Baker Ski Area), WA, USA|2009-09-02T00:00:00|2599-12-31T23:59:59
UW|SLDQ|48.06224|-124.14092|297.0|Solduck, Olympic Peninsula, WA, USA|2019-06-14T00:00:00|2599-12-31T23:59:59
UW|SNI2|46.4648|-119.65515|294.2|Snively Ranch, Hanford, WA, USA|2017-11-01T00:00:00|2599-12-31T23:59:59
UW|SP2|47.55629|-122.249229|30.0|Seward Park, Seattle, WA, USA|1997-07-01T00:00:00|2599-12-31T23:59:59
UW|SSO2|44.841179|-122.483434|1202.0|House Mountain, Oregon, USA|2019-09-04T00:00:00|2599-12-31T23:59:59
UW|STOR|47.188099|-121.9888|266.4|Enumclaw, WA, USA|2008-12-03T00:00:00|2599-12-31T23:59:59
UW|TKEY|47.1786|-122.7715|47.4|Lakebay, WA, USA|2019-02-01T00:00:00|2599-12-31T23:59:59
UW|TOLE|46.452694|-122.845399|84.7|Toledo High School|2019-02-03T00:00:00|2599-12-31T23:59:59
UW|TREE|42.7258|-120.893402|1887.0|Summer Lake, OR, USA|2009-01-08T00:00:00|2599-12-31T23:59:59
UW|TUCA|46.513901|-118.1455|304.0|Wood Farm, Starbuck, WA, USA|2009-01-08T00:00:00|2599-12-31T23:59:59
UW|TWISP|48.46107|-120.11976|756.2|Winthrop, WA, USA|2021-03-01T00:00:00|2599-12-31T23:59:59
UW|UMAT|45.2904|-118.9595|1327.8|Umatilla, OR, USA|2008-12-02T00:00:00|2599-12-31T23:59:59
UW|VCR|44.98267|-120.989319|1014.0|Criterion Ridge, Oregon previous ISC code: CROR|1983-08-01T00:00:00|2599-12-31T23:59:59
UW|WA2|46.75519|-119.56681|244.0|Wahluke Slope previous ISC code: WAH2|1973-01-01T00:00:00|2599-12-31T23:59:59
UW|WAT2|47.620238|-120.114436|875.1|Waterville, WA, USA|2018-11-13T00:00:00|2599-12-31T23:59:59
UW|WHGC|46.655991|-123.729866|5.4|Willapa Harbor Golf Course|2019-02-03T00:00:00|2599-12-31T23:59:59
UW|WISH|47.11698|-123.77118|45.0|Wishka, WA, USA|2004-04-20T00:00:00|2599-12-31T23:59:59
UW|WOLL|47.057301|-118.920998|395.1|Wollman Farm, Schrag, WA, USA|2008-11-10T00:00:00|2599-12-31T23:59:59
UW|WYNO|47.43392|-123.61296|935.4|Wynoochee Dam Area, Olympic National Forest, WA, USA|2019-12-31T00:00:00|2599-12-31T23:59:59
UW|YACT|45.9325|-122.4193|214.0|Yacolt, WA, USA|2005-05-10T00:00:00|2599-12-31T23:59:59
UW|YPT|46.04858|-118.963287|340.0|Yellepit|2000-08-01T00:00:00|2599-12-31T23:59:59
WA|ZON|-31.545565|-68.684265|772.6|ZONDA, SAN JUAN - ARGENTINA|2011-01-01T00:00:00|2599-12-31T23:59:59
WI|ABD|16.47438|-61.48807|12.0|Anse Bertrand, Guadeloupe|2012-09-26T00:00:00|2599-12-31T23:59:59
WI|BIM|14.518|-61.066002|391.0|Morne Bigot - Martinique|2012-06-18T00:00:00|2599-12-31T23:59:59
WI|CBE|16.066957|-61.611076|380.0|Capesterre Belles-Eaux, Guadeloupe|2012-09-26T00:00:00|2599-12-31T23:59:59
WI|DHS|16.288679|-61.765236|618.0|Morne Mazeau - Deshaies, Guadeloupe|2008-06-21T00:00:00|2599-12-31T23:59:59
WI|DSD|16.312771|-61.066051|272.0|La Desirade, Guadeloupe|2010-10-12T00:00:00|2599-12-31T23:59:59
WI|ILAM|14.7745|-60.875301|38.0|Station Meteo Caravelle - Martinique|2012-12-07T00:00:00|2599-12-31T23:59:59
WI|MAGL|15.94935|-61.28223|159.0|Barre de l'ile, Marie-Galante, Guadeloupe|2012-09-14T00:00:00|2599-12-31T23:59:59
WI|MPOM|14.447|-60.858799|50.0|Morne Pois - Martinique|2012-11-22T00:00:00|2599-12-31T23:59:59
WI|SAM|14.84108|-61.163799|485.0|Savane Anatole - Martinique|2013-09-01T00:00:00|2599-12-31T23:59:59
WI|TDBA|15.855|-61.635399|159.0|Terre de Bas, Les Saintes, Guadeloupe|2012-10-29T00:00:00|2599-12-31T23:59:59
WM|CART|37.5868|-1.0012|65.0|ROA/UCM/GEOFON Station Cartagena, Spain|2009-12-31T00:00:00|2599-12-31T23:59:59
WM|MAHO|39.895901|4.2665|15.0|ROA/UCM/GEOFON Station Mahon, Menorca|2009-12-31T00:00:00|2599-12-31T23:59:59
WM|UCM|40.307499|-3.2441|819.0|ROA/UCM Station Universidad Complutense Madrid, Spain|2010-06-22T00:00:00|2599-12-31T23:59:59
WU|ACTO|43.608669|-80.062363|360.0|Acton, Ontario, Canada|2011-04-08T18:00:00|2599-12-31T23:59:59
WU|BASO|44.013309|-81.664818|210.0|Ashfield, Ontario, Canada|2007-08-01T00:00:00|2599-12-31T23:59:59
WU|BMRO|44.595188|-81.217422|217.0|Meriville Lake, Ontario, Canada|2007-08-02T00:00:00|2599-12-31T23:59:59
WU|BRCO|44.243721|-81.442253|273.0|Bruce Peninsula, Ontario, Canada|2009-04-19T21:00:00|2599-12-31T23:59:59
WU|BUKO|45.44228|-79.398941|317.0|Buck Lake, Ontario, Canada|2009-05-19T18:00:00|2599-12-31T23:59:59
WU|BWLO|44.117409|-81.138237|255.0|Walkerton, Ontario, Canada|2012-07-19T00:00:00|2599-12-31T23:59:59
WU|CLWO|44.449081|-80.301331|485.0|Collingwood, Ontario, Canada|2009-05-20T21:00:00|2599-12-31T23:59:59
WU|DELO|44.517689|-77.618584|213.0|Deloro Mine, Ontario, Canada|2009-05-29T19:00:00|2599-12-31T23:59:59
WU|DRCO|43.876598|-78.702301|84.0|St. Marys Cement, Ontario, Canada|2012-07-19T00:00:00|2599-12-31T23:59:59
WU|DRWO|43.871899|-78.72998|59.0|Darlington West, Ontario, Canada|2007-06-20T00:00:00|2599-12-31T23:59:59
WU|ELFO|43.193001|-81.316307|298.0|Elginfield, Ontario, Canada|2009-05-21T15:00:00|2599-12-31T23:59:59
WU|KLBO|45.356579|-80.213188|177.0|Killbear Provincial Park, Ontario, Canada|2009-05-19T23:00:00|2599-12-31T23:59:59
WU|MEDO|43.164612|-78.454613|190.5|Medina, New York, U.S.A.|2009-05-29T20:00:00|2599-12-31T23:59:59
